№ поезда;Порядковый № вагона;Дата;№ вагона;Тип вагона;Тара;Брутто;Нетто;Скорость
766906;25;25.01.2023 17:37:39;53968418;92;0;27250;0;-3,06
766906;24;25.01.2023 17:37:50;53973251;86;0;26550;0;-2,87
766906;23;25.01.2023 17:38:06;51928364;62;0;25100;0;-3,2
766906;22;25.01.2023 17:38:24;75125963;106;0;26650;0;-3,23
766906;21;25.01.2023 17:38:35;57736092;62;0;25600;0;-3,37
766906;20;25.01.2023 17:38:47;73465080;90;0;26150;0;-3,08
766906;19;25.01.2023 17:38:59;75089839;92;0;26250;0;-2,69
766906;18;25.01.2023 17:39:16;57409377;106;0;25700;0;-2,84
766906;17;25.01.2023 17:39:32;55050983;66;0;27350;0;-3,22
766906;16;25.01.2023 17:39:50;57229718;106;0;26950;0;-3,36
766906;15;25.01.2023 17:40:01;55948970;90;0;26050;0;-3,56
766906;14;25.01.2023 17:40:13;50232933;72;0;24650;0;-3,52
