id_result;id_scales;id_marriag;trnum_in;trnum_out;invnum_in;invnum_out;num_in;num_out;date_in;date_out;date_marriag;deltatetime;tare_in;tare_out;brutto;netto;deltaweight;nact;reason
5295;9978;355;783915;784038;57408825;57408825;29;29;2023-04-19 06:22:32;2023-04-20 02:22:57;2023-04-19;20,01;26800;26800;26950;150;150;278;Выбита спиральная пружина
5296;9979;0;783915;784038;52025772;52025772;30;30;2023-04-19 06:22:16;2023-04-20 02:23:13;;20,02;25750;25750;89500;63750;63750;0;
5297;9980;0;783915;784038;57342545;57342545;31;31;2023-04-19 06:22:05;2023-04-20 02:23:25;;20,02;26950;26950;91250;64300;64300;0;
5298;9981;0;783915;784038;58642646;58642646;32;32;2023-04-19 06:21:47;2023-04-20 02:23:41;;20,03;25850;25850;89150;63300;63300;0;
5299;9982;0;783915;784038;50624139;50624139;33;33;2023-04-19 06:21:40;2023-04-20 02:23:54;;20,04;23600;23600;87800;64200;64200;0;
5300;9983;0;783915;784038;54705165;54705165;34;34;2023-04-19 06:21:22;2023-04-20 02:24:10;;20,05;27000;27000;91100;64100;64100;0;
5301;9984;0;783915;784038;73907073;73907073;35;35;2023-04-19 06:21:02;2023-04-20 02:24:22;;20,06;27300;27300;92700;65400;65400;0;
5302;9985;0;783915;784038;57061186;57061186;36;36;2023-04-19 06:20:42;2023-04-20 02:24:35;;20,06;24500;24500;81000;56500;56500;0;
5303;9986;0;783915;784038;75102343;75102343;37;37;2023-04-19 06:20:25;2023-04-20 02:24:43;;20,07;27000;27000;91600;64600;64600;0;
5304;9987;0;783915;784038;50644996;50644996;38;38;2023-04-19 06:20:05;2023-04-20 02:24:55;;20,08;25600;25600;82600;57000;57000;0;
5305;9988;0;783915;784038;75138909;75138909;39;39;2023-04-19 06:19:48;2023-04-20 02:25:07;;20,09;25800;25800;89450;63650;63650;0;
5306;9989;0;783915;784038;57147274;57147274;40;40;2023-04-19 06:19:32;2023-04-20 02:25:20;;20,1;26650;26650;90900;64250;64250;0;
5307;9990;0;783915;784038;75121848;75121848;41;41;2023-04-19 06:19:11;2023-04-20 02:25:32;;20,11;26650;26650;90800;64150;64150;0;
5308;9991;0;783915;784038;54570411;54570411;42;42;2023-04-19 06:18:59;2023-04-20 02:25:44;;20,11;25750;25750;91050;65300;65300;0;
5309;10032;0;783997;784120;58293135;58293135;1;1;2023-04-19 17:07:58;2023-04-20 06:33:15;;13,42;26900;26900;26950;50;50;0;
5310;10033;368;783997;784120;75096925;75096925;2;2;2023-04-19 17:07:46;2023-04-20 06:33:32;2023-04-20;13,43;26950;26950;27250;300;300;282;ПРИКРЫТИЕ
5311;10034;0;783997;784120;51412575;51412575;3;3;2023-04-19 17:07:32;2023-04-20 06:33:44;;13,44;26000;26000;88750;62750;62750;0;
5312;10035;0;783997;784120;57356180;57356180;4;4;2023-04-19 17:07:20;2023-04-20 06:34:00;;13,44;26200;26200;91350;65150;65150;0;
5313;10036;0;783997;784120;51644292;51644292;5;5;2023-04-19 17:07:08;2023-04-20 06:34:13;;13,45;25250;25250;81750;56500;56500;0;
5314;10037;0;783997;784120;51450484;51450484;6;6;2023-04-19 17:06:55;2023-04-20 06:34:29;;13,46;25450;25450;82600;57150;57150;0;
5315;10038;0;783997;784120;58711482;58711482;7;7;2023-04-19 17:06:43;2023-04-20 06:34:41;;13,47;27400;27400;84050;56650;56650;0;
5316;10039;0;783997;784120;73982357;73982357;8;8;2023-04-19 17:06:36;2023-04-20 06:34:58;;13,47;26000;26000;88950;62950;62950;0;
5317;10040;0;783997;784120;55655617;55655617;9;9;2023-04-19 17:06:24;2023-04-20 06:35:14;;13,48;25950;25950;89600;63650;63650;0;
5318;10041;0;783997;784120;75106617;75106617;10;10;2023-04-19 17:06:11;2023-04-20 06:35:27;;13,49;25300;25300;90350;65050;65050;0;
5319;10042;0;783997;784120;50855493;50855493;11;11;2023-04-19 17:05:59;2023-04-20 06:35:43;;13,5;26200;26200;89700;63500;63500;0;
5320;10043;0;783997;784120;53926747;53926747;12;12;2023-04-19 17:05:46;2023-04-20 06:35:55;;13,5;28050;28050;85800;57750;57750;0;
5321;10044;0;783997;784120;73916363;73916363;13;13;2023-04-19 17:05:33;2023-04-20 06:36:11;;13,51;25900;25900;90750;64850;64850;0;
5322;10045;0;783997;784120;53882908;53882908;14;14;2023-04-19 17:05:26;2023-04-20 06:36:24;;13,52;26950;26950;90600;63650;63650;0;
5323;10046;0;783997;784120;75009167;75009167;15;15;2023-04-19 17:05:13;2023-04-20 06:36:36;;13,52;26800;26800;89500;62700;62700;0;
5324;10047;0;783997;784120;50140136;50140136;16;16;2023-04-19 17:05:01;2023-04-20 06:36:52;;13,53;24300;24300;88150;63850;63850;0;
5325;10048;0;783997;784120;52133295;52133295;17;17;2023-04-19 17:04:53;2023-04-20 06:37:05;;13,54;26250;26250;88750;62500;62500;0;
5326;10049;0;783997;784120;53940482;53940482;18;18;2023-04-19 17:04:40;2023-04-20 06:37:21;;13,54;26650;26650;84200;57550;57550;0;
5327;10050;0;783997;784120;50623487;50623487;19;19;2023-04-19 17:04:33;2023-04-20 06:37:34;;13,55;23950;23950;87300;63350;63350;0;
5328;10051;0;783997;784120;54050950;54050950;20;20;2023-04-19 17:04:20;2023-04-20 06:37:50;;13,56;26100;26100;89800;63700;63700;0;
5329;10052;0;783997;784120;58275223;58275223;21;21;2023-04-19 17:04:08;2023-04-20 06:38:02;;13,56;26600;26600;26900;300;300;0;
5330;10053;0;783997;784120;75139220;75139220;22;22;2023-04-19 17:04:00;2023-04-20 06:38:14;;13,57;26050;26050;89550;63500;63500;0;
5331;10054;0;783997;784120;57380222;57380222;23;23;2023-04-19 17:03:47;2023-04-20 06:38:27;;13,58;26000;26000;90150;64150;64150;0;
5332;10055;0;783997;784120;51875425;51875425;24;24;2023-04-19 17:03:35;2023-04-20 06:38:39;;13,58;26750;26750;89600;62850;62850;0;
5333;10056;0;783997;784120;73923963;73923963;25;25;2023-04-19 17:03:22;2023-04-20 06:38:51;;13,59;26250;26250;89700;63450;63450;0;
5334;10057;0;783997;784120;54636428;54636428;26;26;2023-04-19 17:03:15;2023-04-20 06:39:04;;13,6;26350;26350;88850;62500;62500;0;
5335;10058;0;783997;784120;73059768;73059768;27;27;2023-04-19 17:03:03;2023-04-20 06:39:16;;13,6;26750;26750;89800;63050;63050;0;
5336;10059;0;783997;784120;57206518;57206518;28;28;2023-04-19 17:02:50;2023-04-20 06:39:28;;13,61;27700;27700;90850;63150;63150;0;
5337;10060;0;783997;784120;57011827;57011827;29;29;2023-04-19 17:02:42;2023-04-20 06:39:41;;13,62;27150;27150;90800;63650;63650;0;
5338;10061;0;783997;784120;73224883;73224883;30;30;2023-04-19 17:02:29;2023-04-20 06:39:53;;13,62;26750;26750;90050;63300;63300;0;
5339;10062;0;783997;784120;75100107;75100107;31;31;2023-04-19 17:02:17;2023-04-20 06:40:05;;13,63;24850;24850;90350;65500;65500;0;
5340;10063;0;783997;784120;53256962;53256962;32;32;2023-04-19 17:02:05;2023-04-20 06:40:17;;13,64;25500;25500;88800;63300;63300;0;
5341;10064;0;783997;784120;57286304;57286304;33;33;2023-04-19 17:01:52;2023-04-20 06:40:30;;13,64;26950;26950;90300;63350;63350;0;
5342;10065;0;783997;784120;54253133;54253133;34;34;2023-04-19 17:01:45;2023-04-20 06:40:42;;13,65;26100;26100;89100;63000;63000;0;
5343;10066;0;783997;784120;73768186;73768186;35;35;2023-04-19 17:01:33;2023-04-20 06:40:54;;13,66;25550;25550;88900;63350;63350;0;
5344;10067;0;783997;784120;75049288;75049288;36;36;2023-04-19 17:01:21;2023-04-20 06:41:10;;13,66;26000;26000;89050;63050;63050;0;
5345;10068;0;783997;784120;53856456;53856456;37;37;2023-04-19 17:01:08;2023-04-20 06:41:23;;13,67;26700;26700;89450;62750;62750;0;
5346;10069;0;783997;784120;73541880;73541880;38;38;2023-04-19 17:00:55;2023-04-20 06:41:35;;13,68;25850;25850;88850;63000;63000;0;
5347;10070;0;783997;784120;50543412;50543412;39;39;2023-04-19 17:00:43;2023-04-20 06:41:47;;13,68;25800;25800;82050;56250;56250;0;
5348;10071;0;783997;784120;51602886;51602886;40;40;2023-04-19 17:00:30;2023-04-20 06:42:00;;13,69;25050;25050;81250;56200;56200;0;
5349;10072;0;783997;784120;75126037;75126037;41;41;2023-04-19 17:00:18;2023-04-20 06:42:12;;13,7;26750;26750;90000;63250;63250;0;
5350;10113;359;784080;784201;51447308;51447308;1;1;2023-04-20 04:05:56;2023-04-20 18:43:53;2023-04-20;14,63;27050;27050;27000;0;-50;280;ПРИКРЫТИЕ
5351;10114;360;784080;784201;74921677;74921677;2;2;2023-04-20 04:05:45;2023-04-20 18:44:06;2023-04-20;14,64;26850;26850;26850;0;0;280;ПРИКРЫТИЕ
5352;10115;0;784080;784201;54253554;54253554;3;3;2023-04-20 04:05:28;2023-04-20 18:44:21;;14,65;25900;25900;86150;60250;60250;0;
5353;10116;0;784080;784201;73751901;73751901;4;4;2023-04-20 04:05:17;2023-04-20 18:44:34;;14,65;26600;26600;87250;60650;60650;0;
5354;10117;0;784080;784201;51235026;51235026;5;5;2023-04-20 04:04:59;2023-04-20 18:44:46;;14,66;27100;27100;79150;52050;52050;0;
5355;10118;0;784080;784201;55339378;55339378;6;6;2023-04-20 04:04:48;2023-04-20 18:44:59;;14,67;26800;26800;87150;60350;60350;0;
5356;10119;361;784080;784201;75100123;75100123;7;7;2023-04-20 04:04:36;2023-04-20 18:45:11;2023-04-20;14,68;24400;24400;24050;0;-350;280;Тонкий гребень
5357;10120;362;784080;784201;75089920;75089920;8;8;2023-04-20 04:04:18;2023-04-20 18:45:23;2023-04-20;14,68;26000;26000;26400;400;400;280;Тонкий гребень
5358;10121;0;784080;784201;75072173;75072173;9;9;2023-04-20 04:04:07;2023-04-20 18:45:35;;14,69;26550;26550;87050;60500;60500;0;
5359;10122;0;784080;784201;54703293;54703293;10;10;2023-04-20 04:03:49;2023-04-20 18:45:48;;14,7;25950;25950;85700;59750;59750;0;
5360;10123;0;784080;784201;57175739;57175739;11;11;2023-04-20 04:03:37;2023-04-20 18:46:00;;14,71;25700;25700;86550;60850;60850;0;
5361;10124;0;784080;784201;53866026;53866026;12;12;2023-04-20 04:03:26;2023-04-20 18:46:12;;14,71;26550;26550;86550;60000;60000;0;
5362;10125;0;784080;784201;50437888;50437888;13;13;2023-04-20 04:03:14;2023-04-20 18:46:24;;14,72;26500;26500;87400;60900;60900;0;
5363;10126;0;784080;784201;57408270;57408270;14;14;2023-04-20 04:02:56;2023-04-20 18:46:33;;14,73;25800;25800;86350;60550;60550;0;
5364;10127;0;784080;784201;50049444;50049444;15;15;2023-04-20 04:02:40;2023-04-20 18:46:45;;14,73;23800;23800;74800;51000;51000;0;
5365;10128;0;784080;784201;73310088;73310088;16;16;2023-04-20 04:02:33;2023-04-20 18:47:01;;14,74;26300;26300;87250;60950;60950;0;
5366;10129;0;784080;784201;57279606;57279606;17;17;2023-04-20 04:02:21;2023-04-20 18:47:14;;14,75;27050;27050;87300;60250;60250;0;
5367;10130;0;784080;784201;73738486;73738486;18;18;2023-04-20 04:02:03;2023-04-20 18:47:30;;14,76;26700;26700;87150;60450;60450;0;
5368;10131;0;784080;784201;54594049;54594049;19;19;2023-04-20 04:01:51;2023-04-20 18:47:47;;14,77;26150;26150;86750;60600;60600;0;
5369;10132;0;784080;784201;57199895;57199895;20;20;2023-04-20 04:01:44;2023-04-20 18:48:03;;14,77;26700;26700;87100;60400;60400;0;
5370;10133;0;784080;784201;73273484;73273484;21;21;2023-04-20 04:01:31;2023-04-20 18:48:19;;14,78;26250;26250;86300;60050;60050;0;
5371;10134;0;784080;784201;73024523;73024523;22;22;2023-04-20 04:01:19;2023-04-20 18:48:31;;14,79;26800;26800;87500;60700;60700;0;
5372;10135;0;784080;784201;57408585;57408585;23;23;2023-04-20 04:01:07;2023-04-20 18:48:44;;14,79;26650;26650;87050;60400;60400;0;
5373;10136;0;784080;784201;57414864;57414864;24;24;2023-04-20 04:00:49;2023-04-20 18:48:52;;14,8;26650;26650;87450;60800;60800;0;
5374;10137;0;784080;784201;51459170;51459170;25;25;2023-04-20 04:00:37;2023-04-20 18:49:04;;14,81;26100;26100;87150;61050;61050;0;
5375;10138;0;784080;784201;75106443;75106443;26;26;2023-04-20 04:00:24;2023-04-20 18:49:21;;14,82;24500;24500;86700;62200;62200;0;
5376;10139;0;784080;784201;54726161;54726161;27;27;2023-04-20 04:00:14;2023-04-20 18:49:41;;14,82;27200;27200;87950;60750;60750;0;
5377;10140;363;784080;784201;55947113;55947113;28;28;2023-04-20 04:00:01;2023-04-20 18:49:58;2023-04-20;14,83;26700;26700;26850;150;150;280;Тонкий гребень
5378;10141;0;784080;784201;75121251;75121251;29;29;2023-04-20 03:59:44;2023-04-20 18:50:18;;14,84;26550;26550;87450;60900;60900;0;
5379;10142;0;784080;784201;57147464;57147464;30;30;2023-04-20 03:59:31;2023-04-20 18:50:30;;14,85;26900;26900;87100;60200;60200;0;
5380;10143;0;784080;784201;51277135;51277135;31;31;2023-04-20 03:59:15;2023-04-20 18:50:47;;14,86;26150;26150;86600;60450;60450;0;
5381;10144;0;784080;784201;57371940;57371940;32;32;2023-04-20 03:58:59;2023-04-20 18:51:03;;14,87;26750;26750;87950;61200;61200;0;
5382;10145;0;784080;784201;73912362;73912362;33;33;2023-04-20 03:58:42;2023-04-20 18:51:15;;14,88;25700;25700;85750;60050;60050;0;
5383;10146;0;784080;784201;73218489;73218489;34;34;2023-04-20 03:58:26;2023-04-20 18:51:28;;14,88;25900;25900;86650;60750;60750;0;
5384;10147;0;784080;784201;57333064;57333064;35;35;2023-04-20 03:58:05;2023-04-20 18:51:40;;14,89;26950;26950;87500;60550;60550;0;
5385;10148;0;784080;784201;54703582;54703582;36;36;2023-04-20 03:57:53;2023-04-20 18:51:52;;14,9;26350;26350;86900;60550;60550;0;
5386;10149;0;784080;784201;73316184;73316184;37;37;2023-04-20 03:57:42;2023-04-20 18:52:01;;14,91;26800;26800;87350;60550;60550;0;
5387;10150;0;784080;784201;57334674;57334674;38;38;2023-04-20 03:57:28;2023-04-20 18:52:17;;14,91;26850;26850;87300;60450;60450;0;
5388;10151;0;784080;784201;55541189;55541189;39;39;2023-04-20 03:57:12;2023-04-20 18:52:33;;14,92;26300;26300;86600;60300;60300;0;
5389;10152;0;784080;784201;57429953;57429953;40;40;2023-04-20 03:56:55;2023-04-20 18:52:50;;14,93;27150;27150;87700;60550;60550;0;
5390;10192;364;784161;784280;50938570;50938570;1;1;2023-04-20 12:46:17;2023-04-20 23:44:01;2023-04-20;10,96;26800;26800;26700;0;-100;281;ПРИКРЫТИЕ
5391;10193;365;784161;784280;51180677;51180677;2;2;2023-04-20 12:46:06;2023-04-20 23:44:14;2023-04-20;10,97;25150;25150;25050;0;-100;281;ПРИКРЫТИЕ
5392;10194;366;784161;784280;73099368;73099368;3;3;2023-04-20 12:45:48;2023-04-20 23:44:29;2023-04-20;10,98;27050;27050;27350;300;300;281;Выбита спиральная пружина
5393;10195;0;784161;784280;51784064;51784064;4;4;2023-04-20 12:45:38;2023-04-20 23:44:42;;10,98;25400;25400;83900;58500;58500;0;
5394;10196;0;784161;784280;51392900;51392900;5;5;2023-04-20 12:45:20;2023-04-20 23:44:54;;10,99;26100;26100;83100;57000;57000;0;
5395;10197;0;784161;784280;75110965;75110965;6;6;2023-04-20 12:45:03;2023-04-20 23:45:06;;11,0;26100;26100;88800;62700;62700;0;
5396;10198;0;784161;784280;57333627;57333627;7;7;2023-04-20 12:44:47;2023-04-20 23:45:19;;11,01;26350;26350;88800;62450;62450;0;
5397;10199;0;784161;784280;73059917;73059917;8;8;2023-04-20 12:44:31;2023-04-20 23:45:31;;11,02;26000;26000;90100;64100;64100;0;
5398;10200;0;784161;784280;58293929;58293929;9;9;2023-04-20 12:44:14;2023-04-20 23:45:43;;11,02;26700;26700;89300;62600;62600;0;
5399;10201;0;784161;784280;73025215;73025215;10;10;2023-04-20 12:44:03;2023-04-20 23:45:56;;11,03;26800;26800;90750;63950;63950;0;
5400;10202;0;784161;784280;54074927;54074927;11;11;2023-04-20 12:43:45;2023-04-20 23:46:08;;11,04;25650;25650;89150;63500;63500;0;
5401;10203;0;784161;784280;55946123;55946123;12;12;2023-04-20 12:43:29;2023-04-20 23:46:20;;11,05;26350;26350;90300;63950;63950;0;
5402;10204;0;784161;784280;50164037;50164037;13;13;2023-04-20 12:43:13;2023-04-20 23:46:33;;11,06;27150;27150;91150;64000;64000;0;
5403;10205;0;784161;784280;73022758;73022758;14;14;2023-04-20 12:42:56;2023-04-20 23:46:45;;11,06;27100;27100;90200;63100;63100;0;
5404;10206;0;784161;784280;57429946;57429946;15;15;2023-04-20 12:42:45;2023-04-20 23:47:01;;11,07;27300;27300;91000;63700;63700;0;
5405;10207;0;784161;784280;50334283;50334283;16;16;2023-04-20 12:42:28;2023-04-20 23:47:13;;11,08;26700;26700;90850;64150;64150;0;
5406;10208;0;784161;784280;73924425;73924425;17;17;2023-04-20 12:42:16;2023-04-20 23:47:26;;11,09;27100;27100;91150;64050;64050;0;
5407;10209;0;784161;784280;51142461;51142461;18;18;2023-04-20 12:42:09;2023-04-20 23:47:38;;11,09;23250;23250;81100;57850;57850;0;
5408;10210;367;784161;784280;57429763;57429763;19;19;2023-04-20 12:41:57;2023-04-20 23:47:50;2023-04-20;11,1;27300;27300;27200;0;-100;281;Нет ВУ-20
5409;10211;0;784161;784280;75090118;75090118;20;20;2023-04-20 12:41:34;2023-04-20 23:48:03;;11,11;27100;27100;91650;64550;64550;0;
5410;10212;0;784161;784280;51739001;51739001;21;21;2023-04-20 12:41:18;2023-04-20 23:48:15;;11,12;26000;26000;85300;59300;59300;0;
5411;10213;0;784161;784280;50937978;50937978;22;22;2023-04-20 12:41:06;2023-04-20 23:48:27;;11,12;26650;26650;89100;62450;62450;0;
5412;10214;0;784161;784280;75007674;75007674;23;23;2023-04-20 12:40:53;2023-04-20 23:48:40;;11,13;25900;25900;88600;62700;62700;0;
5413;10215;0;784161;784280;73536708;73536708;24;24;2023-04-20 12:40:41;2023-04-20 23:48:52;;11,14;26000;26000;89200;63200;63200;0;
5414;10216;0;784161;784280;73763484;73763484;25;25;2023-04-20 12:40:29;2023-04-20 23:49:04;;11,14;26750;26750;89600;62850;62850;0;
5415;10217;0;784161;784280;73069171;73069171;26;26;2023-04-20 12:40:18;2023-04-20 23:49:16;;11,15;26450;26450;89950;63500;63500;0;
5416;10218;0;784161;784280;50919430;50919430;27;27;2023-04-20 12:40:00;2023-04-20 23:49:29;;11,16;26950;26950;90250;63300;63300;0;
5417;10219;0;784161;784280;51612505;51612505;28;28;2023-04-20 12:39:44;2023-04-20 23:49:41;;11,17;26750;26750;89600;62850;62850;0;
5418;10220;0;784161;784280;73978868;73978868;29;29;2023-04-20 12:39:31;2023-04-20 23:49:53;;11,17;26100;26100;89750;63650;63650;0;
5419;10221;0;784161;784280;55948442;55948442;30;30;2023-04-20 12:39:19;2023-04-20 23:50:05;;11,18;26800;26800;90600;63800;63800;0;
5420;10222;0;784161;784280;73039372;73039372;31;31;2023-04-20 12:39:03;2023-04-20 23:50:18;;11,19;25200;25200;83700;58500;58500;0;
5421;10223;0;784161;784280;50139898;50139898;32;32;2023-04-20 12:38:47;2023-04-20 23:50:30;;11,2;24500;24500;89750;65250;65250;0;
5422;10224;0;784161;784280;73908808;73908808;33;33;2023-04-20 12:38:36;2023-04-20 23:50:43;;11,2;25850;25850;89550;63700;63700;0;
5423;10225;0;784161;784280;57156176;57156176;34;34;2023-04-20 12:38:14;2023-04-20 23:50:55;;11,21;27100;27100;91750;64650;64650;0;
5424;10226;0;784161;784280;75119750;75119750;35;35;2023-04-20 12:37:57;2023-04-20 23:51:07;;11,22;26000;26000;90300;64300;64300;0;
5425;10227;0;784161;784280;51573087;51573087;36;36;2023-04-20 12:37:41;2023-04-20 23:51:19;;11,23;26100;26100;83000;56900;56900;0;
5426;10228;0;784161;784280;57226300;57226300;37;37;2023-04-20 12:37:24;2023-04-20 23:51:31;;11,24;25850;25850;89900;64050;64050;0;
5427;10229;0;784161;784280;73909012;73909012;38;38;2023-04-20 12:37:08;2023-04-20 23:51:44;;11,24;26250;26250;90250;64000;64000;0;
5428;10230;0;784161;784280;50936715;50936715;39;39;2023-04-20 12:36:48;2023-04-20 23:52:04;;11,25;26600;26600;90950;64350;64350;0;
5429;10231;0;784161;784280;50572981;50572981;40;40;2023-04-20 12:36:27;2023-04-20 23:52:17;;11,26;23600;23600;80550;56950;56950;0;
5430;10272;0;784241;784360;75096925;75096925;1;1;2023-04-20 22:25:34;2023-04-21 06:50:12;;8,41;26800;26800;27100;300;300;0;
5431;10273;0;784241;784360;54691431;54691431;2;2;2023-04-20 22:25:21;2023-04-21 06:50:25;;8,42;26950;26950;26750;0;-200;0;
5432;10274;0;784241;784360;73908444;73908444;3;3;2023-04-20 22:25:09;2023-04-21 06:50:37;;8,42;27350;27350;87600;60250;60250;0;
5433;10275;0;784241;784360;75123208;75123208;4;4;2023-04-20 22:24:57;2023-04-21 06:50:49;;8,43;25050;25050;86950;61900;61900;0;
5434;10276;0;784241;784360;50350271;50350271;5;5;2023-04-20 22:24:46;2023-04-21 06:51:01;;8,44;26500;26500;86350;59850;59850;0;
5435;10277;0;784241;784360;75114843;75114843;6;6;2023-04-20 22:24:28;2023-04-21 06:51:13;;8,45;25200;25200;87000;61800;61800;0;
5436;10278;0;784241;784360;54641790;54641790;7;7;2023-04-20 22:24:16;2023-04-21 06:51:26;;8,45;25800;25800;85800;60000;60000;0;
5437;10279;0;784241;784360;73160426;73160426;8;8;2023-04-20 22:24:03;2023-04-21 06:51:38;;8,46;26350;26350;87050;60700;60700;0;
5438;10280;0;784241;784360;52028586;52028586;9;9;2023-04-20 22:23:51;2023-04-21 06:51:50;;8,47;25750;25750;86100;60350;60350;0;
5439;10281;0;784241;784360;51215127;51215127;10;10;2023-04-20 22:23:40;2023-04-21 06:52:02;;8,47;23900;23900;76050;52150;52150;0;
5440;10282;0;784241;784360;54482922;54482922;11;11;2023-04-20 22:23:23;2023-04-21 06:52:15;;8,48;25900;25900;86950;61050;61050;0;
5441;10283;0;784241;784360;50651876;50651876;12;12;2023-04-20 22:23:10;2023-04-21 06:52:31;;8,49;24100;24100;85050;60950;60950;0;
5442;10284;0;784241;784360;57371148;57371148;13;13;2023-04-20 22:22:58;2023-04-21 06:52:43;;8,5;25750;25750;85800;60050;60050;0;
5443;10285;0;784241;784360;52028370;52028370;14;14;2023-04-20 22:22:47;2023-04-21 06:52:55;;8,5;26000;26000;86600;60600;60600;0;
5444;10286;0;784241;784360;76784842;76784842;15;15;2023-04-20 22:22:34;2023-04-21 06:53:08;;8,51;26800;26800;77950;51150;51150;0;
5445;10287;0;784241;784360;51459279;51459279;16;16;2023-04-20 22:22:21;2023-04-21 06:53:16;;8,52;26300;26300;26400;100;100;0;
5446;10288;0;784241;784360;73318081;73318081;17;17;2023-04-20 22:22:09;2023-04-21 06:53:28;;8,52;26650;26650;86900;60250;60250;0;
5447;10289;0;784241;784360;50438209;50438209;18;18;2023-04-20 22:22:02;2023-04-21 06:53:41;;8,53;27050;27050;87700;60650;60650;0;
5448;10290;0;784241;784360;51452423;51452423;19;19;2023-04-20 22:21:44;2023-04-21 06:53:53;;8,54;26350;26350;77900;51550;51550;0;
5449;10291;0;784241;784360;50616242;50616242;20;20;2023-04-20 22:21:32;2023-04-21 06:54:05;;8,54;26500;26500;79350;52850;52850;0;
5450;10292;0;784241;784360;54726005;54726005;21;21;2023-04-20 22:21:20;2023-04-21 06:54:18;;8,55;27350;27350;88400;61050;61050;0;
5451;10293;0;784241;784360;57679334;57679334;22;22;2023-04-20 22:21:03;2023-04-21 06:54:30;;8,56;26300;26300;86700;60400;60400;0;
5452;10294;0;784241;784360;57370314;57370314;23;23;2023-04-20 22:20:56;2023-04-21 06:54:42;;8,56;25700;25700;85850;60150;60150;0;
5453;10295;0;784241;784360;57158248;57158248;24;24;2023-04-20 22:20:44;2023-04-21 06:54:54;;8,57;26650;26650;87500;60850;60850;0;
5454;10296;0;784241;784360;73070229;73070229;25;25;2023-04-20 22:20:32;2023-04-21 06:55:07;;8,58;25900;25900;86600;60700;60700;0;
5455;10297;0;784241;784360;54712161;54712161;26;26;2023-04-20 22:20:19;2023-04-21 06:55:19;;8,58;26450;26450;87400;60950;60950;0;
5456;10298;0;784241;784360;50008390;50008390;27;27;2023-04-20 22:20:06;2023-04-21 06:55:31;;8,59;25950;25950;86200;60250;60250;0;
5457;10299;0;784241;784360;51561207;51561207;28;28;2023-04-20 22:19:54;2023-04-21 06:55:40;;8,6;25950;25950;78800;52850;52850;0;
5458;10300;0;784241;784360;50683994;50683994;29;29;2023-04-20 22:19:41;2023-04-21 06:55:52;;8,6;24850;24850;85600;60750;60750;0;
5459;10301;0;784241;784360;50607803;50607803;30;30;2023-04-20 22:19:29;2023-04-21 06:56:04;;8,61;25650;25650;77050;51400;51400;0;
5460;10302;0;784241;784360;51861540;51861540;31;31;2023-04-20 22:19:18;2023-04-21 06:56:16;;8,62;26950;26950;87100;60150;60150;0;
5461;10303;0;784241;784360;55051742;55051742;32;32;2023-04-20 22:19:00;2023-04-21 06:56:28;;8,62;25850;25850;86300;60450;60450;0;
5462;10304;0;784241;784360;57147134;57147134;33;33;2023-04-20 22:18:48;2023-04-21 06:56:41;;8,63;26950;26950;87250;60300;60300;0;
5463;10305;0;784241;784360;74906850;74906850;34;34;2023-04-20 22:18:36;2023-04-21 06:56:49;;8,64;26600;26600;86450;59850;59850;0;
5464;10306;0;784241;784360;75112946;75112946;35;35;2023-04-20 22:18:23;2023-04-21 06:57:01;;8,64;25650;25650;85950;60300;60300;0;
5465;10307;0;784241;784360;50690197;50690197;36;36;2023-04-20 22:18:13;2023-04-21 06:57:10;;8,65;24350;24350;84650;60300;60300;0;
5466;10308;0;784241;784360;57550394;57550394;37;37;2023-04-20 22:17:59;2023-04-21 06:57:22;;8,66;26100;26100;86150;60050;60050;0;
5467;10309;0;784241;784360;50937259;50937259;38;38;2023-04-20 22:17:47;2023-04-21 06:57:30;;8,66;26400;26400;85950;59550;59550;0;
5468;10310;0;784241;784360;53926663;53926663;39;39;2023-04-20 22:17:34;2023-04-21 06:57:42;;8,67;28400;28400;80200;51800;51800;0;
5469;10351;371;784320;784439;73966244;73966244;1;1;2023-04-21 05:48:40;2023-04-22 05:14:10;2023-04-21;23,42;25550;25550;25400;0;-150;283;ПРИКРЫТИЕ
5470;10352;372;784320;784439;50101559;50101559;2;2;2023-04-21 05:48:28;2023-04-22 05:14:23;2023-04-21;23,43;26600;26600;27200;600;600;283;ПРИКРЫТИЕ
5471;10353;0;784320;784439;51580355;51580355;3;3;2023-04-21 05:48:21;2023-04-22 05:14:38;;23,44;28050;28050;84500;56450;56450;0;
5472;10354;0;784320;784439;50242031;50242031;4;4;2023-04-21 05:48:08;2023-04-22 05:14:51;;23,45;26200;26200;89250;63050;63050;0;
5473;10355;0;784320;784439;74913302;74913302;5;5;2023-04-21 05:47:56;2023-04-22 05:15:07;;23,45;25700;25700;89600;63900;63900;0;
5474;10356;0;784320;784439;57105827;57105827;6;6;2023-04-21 05:47:43;2023-04-22 05:15:24;;23,46;26550;26550;90050;63500;63500;0;
5475;10357;0;784320;784439;73971616;73971616;7;7;2023-04-21 05:47:31;2023-04-22 05:15:40;;23,47;26050;26050;90350;64300;64300;0;
5476;10358;373;784320;784439;57320376;57320376;8;8;2023-04-21 05:47:18;2023-04-22 05:15:52;2023-04-21;23,48;22400;22400;22500;100;100;283;Тонкий гребень
